FECHA;RANGO HORARIO;DIA SEMANA;DISTRITO;LUGAR ACCIDENTE;Nº;Nº PARTE;CPFA Granizo;CPFA Hielo;CPFA Lluvia;CPFA Niebla;CPFA Seco;CPFA Nieve;CPSV Mojada;CPSV Aceite;CPSV Barro;CPSV Grava Suelta;CPSV Hielo;CPSV Seca Y Limpia;* Nº VICTIMAS;TIPO ACCIDENTE;Tipo Vehiculo;TIPO PERSONA;SEXO;LESIVIDAD;Tramo Edad
02/01/2018;DE 14:00 A 14:59;MARTES;CHAMARTIN                     ;CALLE DE EUGENIO SALAZAR NUM                                                                        ;3;2018/54;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA MOTOCICLETA                       ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 55 A 59 AÑOS
02/01/2018;DE 15:00 A 15:59;MARTES;CHAMBERI                      ;PASEO DE LA CASTELLANA - PLAZA DE COLON                                                             ;0;2018/69;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 50 A 54 AÑOS
02/01/2018;DE 15:00 A 15:59;MARTES;CHAMBERI                      ;PASEO DE LA CASTELLANA - PLAZA DE COLON                                                             ;0;2018/69;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 25 A 29 AÑOS
02/01/2018;DE 15:00 A 15:59;MARTES;CHAMBERI                      ;PASEO DE LA CASTELLANA - PLAZA DE COLON                                                             ;0;2018/69;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;MUJER;IL                                      ;DE 25 A 29 AÑOS
02/01/2018;DE 15:00 A 15:59;MARTES;CHAMBERI                      ;PASEO DE LA CASTELLANA - PLAZA DE COLON                                                             ;0;2018/69;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
02/01/2018;DE 15:00 A 15:59;MARTES;CIUDAD LINEAL                 ;CALLE DE ALCALA - CALLE DE VAZQUEZ DE MELLA                                                         ;0;2018/256;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA MOTOCICLETA                       ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
02/01/2018;DE 15:00 A 15:59;MARTES;SAN BLAS                      ;AVENIDA DEL INVIERNO - CALLE DE YECORA                                                              ;0;2018/60;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 45 A 49 AÑOS
02/01/2018;DE 15:00 A 15:59;MARTES;SAN BLAS                      ;AVENIDA DEL INVIERNO - CALLE DE YECORA                                                              ;0;2018/60;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;FURGONETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 60 A 64 AÑOS
02/01/2018;DE 15:00 A 15:59;MARTES;VICALVARO                     ;AVENIDA DE ARCENTALES - CALLE DE ESTOCOLMO                                                          ;0;2018/74;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;3;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;MUJER;HL                                      ;DE 35 A 39 AÑOS
02/01/2018;DE 15:00 A 15:59;MARTES;VICALVARO                     ;AVENIDA DE ARCENTALES - CALLE DE ESTOCOLMO                                                          ;0;2018/74;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;3;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;HOMBRE;HL                                      ;DE 55 A 59 AÑOS
02/01/2018;DE 15:00 A 15:59;MARTES;VICALVARO                     ;AVENIDA DE ARCENTALES - CALLE DE ESTOCOLMO                                                          ;0;2018/74;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;3;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 25 A 29 AÑOS
02/01/2018;DE 15:00 A 15:59;MARTES;VICALVARO                     ;AVENIDA DE ARCENTALES - CALLE DE ESTOCOLMO                                                          ;0;2018/74;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;3;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;VIAJERO                                 ;MUJER;HL                                      ;DE 55 A 59 AÑOS
02/01/2018;DE 15:00 A 15:59;MARTES;VILLAVERDE                    ;CALLE DE LA LAGUNA DEL MARQUESADO NUM                                                               ;12;2018/57;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 55 A 59 AÑOS
02/01/2018;DE 15:00 A 15:59;MARTES;VILLAVERDE                    ;CALLE DE LA LAGUNA DEL MARQUESADO NUM                                                               ;12;2018/57;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;MUJER;IL                                      ;DE 55 A 59 AÑOS
02/01/2018;DE 15:00 A 15:59;MARTES;VILLAVERDE                    ;CALLE DE LA LAGUNA DEL MARQUESADO NUM                                                               ;12;2018/57;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
02/01/2018;DE 16:00 A 16:59;MARTES;SAN BLAS                      ;AVENIDA DE ARCENTALES - AVENIDA DE CANILLEJAS A VICALVARO                                           ;0;2018/68;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 60 A 64 AÑOS
02/01/2018;DE 16:00 A 16:59;MARTES;SAN BLAS                      ;AVENIDA DE ARCENTALES - AVENIDA DE CANILLEJAS A VICALVARO                                           ;0;2018/68;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 45 A 49 AÑOS
02/01/2018;DE 16:00 A 16:59;MARTES;SAN BLAS                      ;AVENIDA DE ARCENTALES - AVENIDA DE CANILLEJAS A VICALVARO                                           ;0;2018/68;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;HL                                      ;DE 60 A 64 AÑOS
02/01/2018;DE 16:00 A 16:59;MARTES;SAN BLAS                      ;AVENIDA DE ARCENTALES - AVENIDA DE CANILLEJAS A VICALVARO                                           ;0;2018/68;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;MUJER;IL                                      ;DE 0 A 5 AÑOS
02/01/2018;DE 17:00 A 17:59;MARTES;MORATALAZ                     ;CALLE DE LA FUENTE CARRANTONA NUM                                                                   ;1;2018/41;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;HOMBRE;HG                                      ;DE 40 A 44 AÑOS
02/01/2018;DE 17:00 A 17:59;MARTES;MORATALAZ                     ;CALLE DE LA FUENTE CARRANTONA NUM                                                                   ;1;2018/41;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;CAMION                                  ;CONDUCTOR;HOMBRE;IL                                      ;DE 30 A 34 ANOS
02/01/2018;DE 17:00 A 17:59;MARTES;SALAMANCA                     ;AVENIDA DE LA GUINDALERA - GLORIETA DE JAIME CAMPMANY                                               ;0;2018/118;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;FURGONETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 50 A 54 AÑOS
02/01/2018;DE 17:00 A 17:59;MARTES;SALAMANCA                     ;AVENIDA DE LA GUINDALERA - GLORIETA DE JAIME CAMPMANY                                               ;0;2018/118;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;AUTOBUS-AUTOCAR                         ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
02/01/2018;DE 17:00 A 17:59;MARTES;TETUAN                        ;CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE - PASEO DE LA CASTELLANA                                     ;          ;2018/45;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 30 A 34 ANOS
02/01/2018;DE 17:00 A 17:59;MARTES;TETUAN                        ;CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE - PASEO DE LA CASTELLANA                                     ;          ;2018/45;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
02/01/2018;DE 17:00 A 17:59;MARTES;TETUAN                        ;CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE - PASEO DE LA CASTELLANA                                     ;          ;2018/45;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;FURGONETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 18 A 20 AÑOS
02/01/2018;DE 18:00 A 18:59;MARTES;ARGANZUELA                    ;PASEO DE LAS DELICIAS - PASEO DE SANTA MARIA DE LA CABEZA                                           ;0;2018/61;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 40 A 44 AÑOS
02/01/2018;DE 18:00 A 18:59;MARTES;ARGANZUELA                    ;PASEO DE LAS DELICIAS - PASEO DE SANTA MARIA DE LA CABEZA                                           ;0;2018/61;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 35 A 39 AÑOS
02/01/2018;DE 18:00 A 18:59;MARTES;ARGANZUELA                    ;PASEO DE LAS DELICIAS - PASEO DE SANTA MARIA DE LA CABEZA                                           ;0;2018/61;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;MUJER;IL                                      ;DE 30 A 34 ANOS
02/01/2018;DE 18:00 A 18:59;MARTES;ARGANZUELA                    ;PASEO DE LAS DELICIAS - PASEO DE SANTA MARIA DE LA CABEZA                                           ;0;2018/61;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
02/01/2018;DE 18:00 A 18:59;MARTES;VILLA DE VALLECAS             ;AVENIDA DE LAS SUERTES - CALLE DE ENTREPEÑAS                                                        ;0;2018/164;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;4;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 35 A 39 AÑOS
02/01/2018;DE 18:00 A 18:59;MARTES;VILLA DE VALLECAS             ;AVENIDA DE LAS SUERTES - CALLE DE ENTREPEÑAS                                                        ;0;2018/164;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;4;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
02/01/2018;DE 18:00 A 18:59;MARTES;VILLA DE VALLECAS             ;AVENIDA DE LAS SUERTES - CALLE DE ENTREPEÑAS                                                        ;0;2018/164;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;4;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;MUJER;HL                                      ;DE 40 A 44 AÑOS
02/01/2018;DE 18:00 A 18:59;MARTES;VILLA DE VALLECAS             ;AVENIDA DE LAS SUERTES - CALLE DE ENTREPEÑAS                                                        ;0;2018/164;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;4;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;VIAJERO                                 ;MUJER;HL                                      ;DE 30 A 34 ANOS
02/01/2018;DE 18:00 A 18:59;MARTES;VILLA DE VALLECAS             ;AVENIDA DE LAS SUERTES - CALLE DE ENTREPEÑAS                                                        ;0;2018/164;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;4;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;VIAJERO                                 ;MUJER;HL                                      ;DE 35 A 39 AÑOS
02/01/2018;DE 19:00 A 19:59;MARTES;USERA                         ;CALLE DE DOLORES BARRANCO - CALLE DEL OLVIDO                                                        ;0;2018/63;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA VIAJERO BUS                       ;AUTOBUS-AUTOCAR                         ;CONDUCTOR;HOMBRE;IL                                      ;DE 45 A 49 AÑOS
02/01/2018;DE 19:00 A 19:59;MARTES;USERA                         ;CALLE DE DOLORES BARRANCO - CALLE DEL OLVIDO                                                        ;0;2018/63;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA VIAJERO BUS                       ;AUTOBUS-AUTOCAR                         ;VIAJERO                                 ;MUJER;HL                                      ;DE 60 A 64 AÑOS
02/01/2018;DE 20:00 A 20:59;MARTES;FUENCARRAL-EL PARDO           ;AVENIDA DE MONFORTE DE LEMOS NUM                                                                    ;195;2018/75;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;MUJER;HL                                      ;DE 60 A 64 AÑOS
02/01/2018;DE 20:00 A 20:59;MARTES;FUENCARRAL-EL PARDO           ;AVENIDA DE MONFORTE DE LEMOS NUM                                                                    ;195;2018/75;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 45 A 49 AÑOS
02/01/2018;DE 20:00 A 20:59;MARTES;FUENCARRAL-EL PARDO           ;AVENIDA DE MONFORTE DE LEMOS NUM                                                                    ;195;2018/75;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 21 A 24 AÑOS
02/01/2018;DE 20:00 A 20:59;MARTES;FUENCARRAL-EL PARDO           ;AVENIDA DE MONFORTE DE LEMOS NUM                                                                    ;195;2018/75;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;IL                                      ;DE 21 A 24 AÑOS
02/01/2018;DE 20:00 A 20:59;MARTES;PUENTE DE VALLECAS            ;AVENIDA DEL MEDITERRANEO KM.                                                                        ;7100;2018/163;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;NO ASIGNADO;TESTIGO                                 ;MUJER;IL                                      ;DE 30 A 34 ANOS
